ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
4         0        2010:134:00:39:53.626 2010:134:00:42:43.375 -29.03 4         RETR RETR 11843 NMAN      144.44 AA00000000 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:134:00:42:43.375 2010:134:00:42:47.375 -29.03 4         RETR RETR 11306 NMAN      144.44 AA00000000 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  clocking,obsid,power_cmd                         1        
4         0        2010:134:00:42:47.375 2010:134:00:42:51.375 -29.03 4         RETR RETR 11306 NMAN      144.44 AA00000000 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  clocking,power_cmd                               1        
0         0        2010:134:00:42:51.375 2010:134:00:43:15.375 -29.03 0         RETR RETR 11306 NMAN      144.44 WSPOW00000 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:134:00:43:15.375 2010:134:00:44:18.375 -29.03 4         RETR RETR 11306 NMAN      144.44 WSPOW00F1E 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_00866 -536      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2010:134:00:44:18.375 2010:134:00:44:22.375 -29.03 4         RETR RETR 11306 NMAN      144.44 WSPOW00F1E 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_006E6 -536      92904  si_mode                                          1        
4         1        2010:134:00:44:22.375 2010:134:00:46:02.655 -29.03 4         RETR RETR 11306 NMAN      144.44 XTZ0000005 0.57  -0.32 -0.65 0.39 266.43 80.48  TE_006E6 -536      92904  clocking,power_cmd                               1        
4         1        2010:134:00:46:02.655 2010:134:06:38:00.375 -29.14 4         RETR RETR 11306 NPNT      143.02 XTZ0000005 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -536      92904  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
4         0        2010:134:06:38:00.375 2010:134:06:38:10.626 -29.14 4         RETR RETR 11306 NMAN      143.02 AA00000000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
4         0        2010:134:06:38:10.626 2010:134:06:39:59.551 -29.14 4         RETR RETR 11306 NMAN      142.87 AA00000000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         0        2010:134:06:39:59.551 2010:134:06:41:00.375 -29.14 4         RETR RETR 11306 NMAN      142.87 AA00000000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -418      75624  simfa_pos                                        1        
4         0        2010:134:06:41:00.375 2010:134:06:41:04.375 -29.14 4         RETR RETR 11703 NMAN      142.87 AA00000000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -418      75624  clocking,obsid,power_cmd                         1        
4         0        2010:134:06:41:04.375 2010:134:06:41:08.375 -29.14 4         RETR RETR 11703 NMAN      142.87 AA00000000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -418      75624  clocking,power_cmd                               1        
0         0        2010:134:06:41:08.375 2010:134:06:41:18.311 -29.14 0         RETR RETR 11703 NMAN      142.87 WSPOW00000 0.58  -0.32 -0.63 0.40 269.70 82.25  TE_006E6 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
