ccd_count clocking datestart             datestop              dec    fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1    q2    q3    q4   ra     roll   si_mode  simfa_pos simpos trans_keys                                       vid_board
1         0        2009:174:22:01:14.429 2009:174:22:01:18.429 44.55  1         RETR RETR 10804 NMAN      74.70  AA00000000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -536      91752  clocking,obsid,power_cmd                         1        
1         0        2009:174:22:01:18.429 2009:174:22:01:22.429 44.55  1         RETR RETR 10804 NMAN      74.70  AA00000000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -536      91752  clocking,power_cmd                               1        
0         0        2009:174:22:01:22.429 2009:174:22:01:46.429 44.55  0         RETR RETR 10804 NMAN      74.70  WSPOW00000 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -536      91752  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:174:22:01:46.429 2009:174:22:02:49.429 44.55  5         RETR RETR 10804 NMAN      74.70  WSPOW04F3E 0.23  -0.74 0.56  0.30 180.78 253.96 TE_005B8 -536      91752  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
5         0        2009:174:22:02:49.429 2009:174:22:02:53.429 44.55  5         RETR RETR 10804 NMAN      74.70  WSPOW04F3E 0.23  -0.74 0.56  0.30 180.78 253.96 TE_00458 -536      91752  si_mode                                          1        
5         1        2009:174:22:02:53.429 2009:174:22:03:50.453 44.55  5         RETR RETR 10804 NMAN      74.70  XTZ0000005 0.23  -0.74 0.56  0.30 180.78 253.96 TE_00458 -536      91752  clocking,power_cmd                               1        
5         1        2009:174:22:03:50.453 2009:174:22:09:16.225 46.11  5         RETR RETR 10804 NMAN      84.75  XTZ0000005 0.27  -0.74 0.54  0.29 188.27 248.49 TE_00458 -536      91752  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:174:22:09:16.225 2009:174:22:14:41.998 47.27  5         RETR RETR 10804 NMAN      100.32 XTZ0000005 0.41  -0.75 0.47  0.24 215.46 228.07 TE_00458 -536      91752  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:174:22:14:41.998 2009:174:22:20:07.771 42.08  5         RETR RETR 10804 NMAN      110.37 XTZ0000005 0.54  -0.73 0.38  0.18 240.71 209.69 TE_00458 -536      91752  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         1        2009:174:22:20:07.771 2009:175:03:41:50.429 39.56  5         RETR RETR 10804 NPNT      112.62 XTZ0000005 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -536      91752  dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          1        
5         0        2009:175:03:41:50.429 2009:175:03:42:00.680 39.56  5         RETR RETR 10804 NMAN      112.62 AA00000000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -536      75624  clocking,pcad_mode,power_cmd,simpos              1        
5         0        2009:175:03:42:00.680 2009:175:03:43:48.019 39.56  5         RETR RETR 10804 NMAN      110.57 AA00000000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -536      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
5         0        2009:175:03:43:48.019 2009:175:03:44:50.429 39.56  5         RETR RETR 10804 NMAN      110.57 AA00000000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -418      75624  simfa_pos                                        1        
5         0        2009:175:03:44:50.429 2009:175:03:44:54.429 39.56  5         RETR RETR 10542 NMAN      110.57 AA00000000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -418      75624  clocking,obsid,power_cmd                         1        
5         0        2009:175:03:44:54.429 2009:175:03:44:58.429 39.56  5         RETR RETR 10542 NMAN      110.57 AA00000000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -418      75624  clocking,power_cmd                               1        
0         0        2009:175:03:44:58.429 2009:175:03:45:06.779 39.56  0         RETR RETR 10542 NMAN      110.57 WSPOW00000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -418      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
0         0        2009:175:03:45:06.779 2009:175:03:45:22.429 39.56  0         RETR RETR 10542 NMAN      110.57 WSPOW00000 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -468      75624  simfa_pos                                        1        
4         0        2009:175:03:45:22.429 2009:175:03:46:25.429 39.56  4         RETR RETR 10542 NMAN      110.57 WSPOW1E01E 0.57  -0.72 0.35  0.16 247.15 205.34 TE_00458 -468      75624  ccd_count,clocking,fep_count,power_cmd,vid_board 1        
4         0        2009:175:03:46:25.429 2009:175:03:46:29.429 39.56  4         RETR RETR 10542 NMAN      110.57 WSPOW1E01E 0.57  -0.72 0.35  0.16 247.15 205.34 TE_0085E -468      75624  si_mode                                          1        
4         1        2009:175:03:46:29.429 2009:175:03:46:42.025 39.56  4         RETR RETR 10542 NMAN      110.57 XTZ0000005 0.57  -0.72 0.35  0.16 247.15 205.34 TE_0085E -468      75624  clocking,power_cmd                               1        
4         1        2009:175:03:46:42.025 2009:175:03:51:23.370 43.16  4         RETR RETR 10542 NMAN      101.69 XTZ0000005 0.56  -0.72 0.37  0.19 244.92 206.84 TE_0085E -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
4         1        2009:175:03:51:23.370 2009:175:03:56:04.714 55.16  4         RETR RETR 10542 NMAN      84.55  XTZ0000005 0.51  -0.69 0.44  0.27 234.45 214.89 TE_0085E -468      75624  dec,pitch,q1,q2,q3,q4,ra,roll                    1        
